impact electrofuels import (2035),impact electrofuels import (2040),impact electrofuels import (2045),impact electrofuels import (2050),geo_tension_biofuels_2035,geo_tension_biofuels_2040,geo_tension_biofuels_2045,geo_tension_biofuels_2050,impact electricity import (2035),impact electricity import (2040),impact electricity import (2045),impact electricity import (2050),nuclear SMR not available,Direct Air Capture Technology not available,CCS not available,geothermal energy not available,ammonia-fired CCGT not available, Ammonia Cracking Technology,availability of Photovoltaic Solar Power (2035),availability of Photovoltaic Solar Power (2040),availability of Photovoltaic Solar Power (2045),availability of Photovoltaic Solar Power (2050),availability of Onshore Wind Power (2035),availability of Onshore Wind Power (2040),availability of Onshore Wind Power (2045),availability of Onshore Wind Power (2050),availability of Offshore Wind Power (2035),availability of Offshore Wind Power (2040),availability of Offshore Wind Power (2045),availability of Offshore Wind Power (2050),energy demand (2035),energy demand (2040),energy demand (2045),energy demand (2050),Exchange Rate (2035),Exchange Rate (2040),Exchange Rate (2045),Exchange Rate (2050),resistance to LT heating renovation (2035),resistance to LT heating renovation (2040),resistance to LT heating renovation (2045),resistance to LT heating renovation (2050),resistance to mobility change (2035),resistance to mobility change (2040),resistance to mobility change (2045),resistance to mobility change (2050),nuclear power no longer available,Total Photovoltaic Solar Power,Total Onshore Wind Power,Total Offshore Wind Power,total energy demand,transition_cost,fail
1.0,1.0,0.2,0.0,0.0,0.6,0.6,0.4,0.8,0.6,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.6,1.0,0.4,0.6,0.4,0.2,0.6,1.0,0.4,0.4,0.2,0.2,0.4,1.0,0.2,1.0,0.0,0.2,1.0,0.8,0.8,1.0,0.2,0.2,0.4,0.2,1.0,0.2,0.75,2.6,2.2,1.2,0.39,1117127.6480886163,0.0
0.6,0.0,0.0,1.0,0.2,0.4,1.0,0.6,0.4,0.8,0.8,0.6,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.8,0.2,0.0,0.2,0.2,1.0,0.4,0.6,0.2,0.0,1.0,0.4,0.6,0.8,1.0,0.0,0.2,1.0,0.6,1.0,1.0,0.0,0.4,0.6,0.0,0.4,0.6,0.6,0.25,1.2,2.2,1.6,0.36,1102937.0387243591,0.0
0.0,0.6,0.6,0.4,0.8,1.0,0.4,0.0,1.0,0.2,0.2,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.2,0.8,0.6,0.8,0.8,0.4,1.0,0.0,0.8,0.6,0.4,1.0,0.0,0.2,0.4,0.6,0.8,0.4,0.0,0.4,0.4,0.6,1.0,0.0,0.6,1.0,0.0,0.0,1.0,2.4000000000000004,2.2,2.8,0.18000000000000002,1044945.0754412328,0.0
0.0,0.2,1.0,0.4,0.8,0.8,0.6,0.2,1.0,0.6,0.2,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.2,0.2,0.8,0.0,0.2,0.4,0.2,0.4,0.6,0.0,0.8,0.4,0.8,0.0,0.4,0.0,0.8,0.2,0.4,0.2,0.6,0.4,1.0,0.0,0.0,0.8,0.2,0.6,0.25,1.2000000000000002,1.2000000000000002,1.7999999999999998,0.18000000000000002,1056152.0489728271,0.0
0.6,0.8,0.4,1.0,0.2,0.2,0.0,0.8,0.4,0.0,0.8,0.4,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.8,0.8,0.2,0.6,0.8,1.0,0.8,1.0,0.0,0.6,0.2,1.0,0.2,0.6,1.0,0.6,0.2,0.8,1.0,0.8,0.0,1.0,0.4,0.6,0.6,0.2,0.8,0.0,1.0,2.4,3.6,1.8,0.36,0.0,1.0
1.0,0.4,0.0,0.0,0.4,1.0,0.4,0.0,0.8,0.2,0.4,0.2,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.4,0.4,0.2,0.6,0.2,0.4,0.8,0.4,0.8,1.0,0.8,1.0,0.8,0.2,0.2,0.4,0.0,0.8,1.0,0.4,0.2,0.2,0.4,1.0,0.0,1.0,0.8,0.0,2.0,2.0,3.0,0.33,1085202.5918799874,0.0
0.4,1.0,0.6,0.6,1.0,0.4,1.0,0.6,0.2,0.8,1.0,0.8,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.4,1.0,1.0,0.8,0.0,0.8,1.0,0.2,1.0,0.2,0.4,0.2,0.4,0.2,0.8,0.8,1.0,0.6,0.2,0.4,1.0,0.8,0.8,1.0,0.4,0.6,0.4,0.2,0.75,3.2,2.0,1.8,0.33,1118238.3167928858,0.0
0.4,0.2,0.2,0.2,0.2,0.2,0.8,1.0,0.8,0.4,0.4,0.4,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,0.4,1.0,0.2,0.6,1.0,0.6,0.0,0.6,1.0,0.2,0.6,1.0,0.2,0.4,0.6,0.4,0.0,0.4,0.6,0.4,0.8,0.8,0.4,0.2,1.0,0.0,0.0,0.0,1.0,2.2,2.2,2.8,0.24,1040440.0768191308,0.0
1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.4,0.2,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.4,0.8,0.0,0.4,0.0,0.6,0.0,0.4,0.8,0.0,0.4,0.8,1.0,0.0,1.0,0.6,1.0,0.0,1.0,0.2,0.2,1.0,0.8,0.4,0.6,0.6,0.6,0.5,2.2,1.0,1.6,0.42,0.0,1.0
0.8,0.0,0.6,0.0,0.6,0.0,0.4,0.8,0.6,0.8,0.0,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,1.0,0.2,1.0,0.2,0.4,0.2,1.0,1.0,0.0,0.0,0.6,0.8,0.2,1.0,0.2,0.2,0.6,0.4,0.6,0.6,0.0,0.2,1.0,1.0,0.4,0.75,2.8,1.7999999999999998,2.2,0.24,1074188.042322161,0.0
0.2,0.6,0.0,0.6,0.0,0.6,1.0,0.2,0.0,0.2,0.6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,0.8,0.4,0.8,1.0,0.8,0.4,0.4,0.6,0.6,0.0,0.2,0.8,0.4,0.8,0.8,0.0,1.0,0.0,0.0,0.6,0.8,0.4,0.4,1.0,0.25,0.4,3.0,2.2,0.24,1059074.1626162275,0.0
0.2,0.4,0.8,1.0,0.0,0.6,0.6,0.6,1.0,0.6,0.6,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.2,1.0,0.4,0.4,0.2,0.0,0.4,0.0,0.0,0.4,1.0,1.0,0.8,1.0,0.2,0.2,1.0,1.0,0.4,0.0,0.6,0.6,0.4,1.0,0.8,0.6,0.8,0.0,1.0,2.0,0.6000000000000001,2.4,0.33,0.0,1.0
0.8,1.0,0.2,0.4,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.8,0.4,1.0,1.0,0.8,0.6,1.0,0.6,0.6,1.0,0.4,0.4,0.2,0.4,0.8,0.8,0.4,0.4,1.0,0.6,0.0,0.0,1.0,0.4,0.2,0.0,0.2,0.6,0.5,3.2,3.0,2.4,0.33,1052994.5993168429,0.0
1.0,0.2,0.4,0.6,1.0,1.0,0.2,1.0,0.6,0.2,0.8,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.8,0.6,0.0,0.6,0.4,0.0,0.8,1.0,0.6,0.6,0.0,0.6,0.0,0.0,0.0,0.2,0.6,0.8,0.8,0.2,1.0,0.6,0.8,0.4,0.2,0.4,0.2,0.75,2.4,1.8,2.2,0.09,1044560.3294008122,0.0
0.4,0.8,1.0,0.0,0.4,0.4,0.8,0.4,0.0,0.8,0.2,0.4,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.2,0.0,0.6,0.0,1.0,0.6,0.2,0.4,0.0,0.0,0.6,0.0,0.6,0.6,0.6,0.8,0.0,0.2,0.2,0.8,0.4,0.0,0.2,1.0,0.8,1.0,0.8,0.0,1.2000000000000002,1.8,1.0,0.26999999999999996,1028609.8474096726,0.0
0.2,0.0,0.0,1.0,0.8,0.4,0.8,0.0,1.0,0.4,1.0,0.6,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.0,0.2,0.0,0.8,1.0,1.0,0.8,0.4,1.0,0.2,0.2,0.8,0.2,0.0,0.8,0.6,0.0,0.2,0.8,0.6,0.4,0.6,0.2,0.8,0.6,0.2,0.4,0.6,0.8,0.25,2.0,3.2,1.4,0.21,0.0,1.0
0.8,0.6,0.6,0.4,0.2,1.0,0.2,0.6,0.4,1.0,0.4,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.8,0.6,0.2,0.4,0.4,0.2,1.0,0.4,0.8,0.8,0.2,0.8,0.6,0.2,0.0,0.6,0.8,0.2,0.0,1.0,0.0,0.8,0.2,0.0,0.8,1.0,0.0,0.2,0.75,2.0,2.0,2.6,0.21,1057104.9726698678,0.0
0.6,0.4,0.8,0.8,0.0,0.2,0.4,0.2,0.8,0.6,0.6,0.2,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6,0.2,0.4,0.8,0.0,0.6,0.2,0.2,0.6,0.6,0.6,0.6,0.4,0.4,1.0,0.4,0.6,0.6,0.4,0.8,0.4,0.4,0.0,1.0,0.6,0.8,0.2,1.0,0.0,2.0,1.0,2.4,0.33,1066131.2531654327,0.0
0.0,1.0,0.2,0.2,0.6,0.8,1.0,0.8,0.2,0.0,0.0,0.8,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,0.0,0.8,1.0,0.2,0.6,0.0,0.8,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,0.0,0.0,1.0,0.2,1.0,1.0,0.6,0.4,0.0,0.2,0.8,0.4,0.5,2.0,2.2,0.0,0.51,1175749.94545545,0.0
0.0,0.0,0.6,0.6,0.2,0.4,0.2,0.0,0.8,1.0,0.4,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6,0.2,0.0,0.4,0.6,0.4,0.8,0.6,0.2,0.2,0.4,0.4,0.8,0.2,1.0,0.8,0.4,0.2,0.6,0.2,1.0,0.6,0.4,0.6,0.2,0.8,0.0,0.2,0.0,1.2000000000000002,2.4,1.2000000000000002,0.42,1083269.705983054,0.0
0.6,0.6,0.0,0.0,0.8,1.0,0.8,0.6,0.2,0.4,1.0,0.6,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8,0.6,1.0,0.0,1.0,0.2,0.0,0.8,0.8,1.0,1.0,0.2,0.8,0.4,0.2,1.0,0.8,0.0,0.8,0.4,0.0,1.0,0.0,0.8,0.2,0.6,0.8,0.75,2.4,1.2,3.6,0.24,1070058.1853962657,0.0
0.8,0.2,0.4,1.0,0.6,0.0,0.6,0.4,1.0,0.2,0.0,0.8,1.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.2,0.4,0.8,0.2,0.4,0.0,0.6,0.4,0.6,1.0,0.2,0.6,0.6,1.0,0.6,1.0,0.8,0.4,0.2,0.6,0.0,1.0,0.8,0.8,0.6,0.0,0.8,0.4,0.5,1.6,1.4,2.4,0.48,0.0,1.0
0.2,0.8,1.0,0.4,0.0,0.6,0.0,1.0,0.4,0.8,0.6,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.8,1.0,0.2,0.8,1.0,0.6,0.0,1.0,0.0,0.4,0.8,0.0,0.0,0.4,0.0,0.4,0.2,1.0,0.8,0.0,0.6,0.4,0.2,0.2,0.0,0.6,0.2,1.0,1.0,2.8,2.6,1.2000000000000002,0.12,1033444.7179557997,0.0
0.4,0.4,0.0,0.8,0.8,0.8,0.4,0.6,0.6,0.0,0.0,0.6,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.8,0.2,0.8,1.0,0.2,0.2,0.0,0.4,0.8,0.0,0.2,0.0,0.8,1.0,0.0,0.4,0.0,1.0,0.2,1.0,1.0,0.8,0.2,0.0,0.6,0.5,3.8,2.2,1.4,0.15,1036426.9196861036,0.0
1.0,1.0,0.6,0.2,0.2,0.2,1.0,0.0,0.0,0.6,0.6,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.4,0.4,0.4,0.2,0.8,0.2,0.4,0.8,0.8,0.6,1.0,0.2,0.6,0.8,0.6,0.2,0.4,0.6,1.0,0.6,0.4,0.8,0.4,0.4,0.2,0.8,0.6,0.0,0.0,1.4,2.2,2.6,0.33,1069986.4236344146,0.0
0.6,0.2,0.8,1.0,0.4,1.0,0.8,0.8,0.8,1.0,0.2,0.4,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.2,0.6,0.2,0.6,1.0,1.0,0.6,0.6,1.0,1.0,0.0,0.0,0.4,0.6,0.2,0.6,0.0,0.2,0.8,1.0,0.2,0.4,0.0,0.6,0.4,1.0,1.0,1.0,1.0,1.6,3.2,2.0,0.26999999999999996,0.0,1.0
0.0,0.8,0.2,0.4,1.0,0.4,0.2,0.2,0.2,0.4,0.8,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.3333333333333333,0.8,0.0,0.8,0.0,0.4,0.4,0.0,0.0,0.4,0.4,0.6,0.6,1.0,0.0,0.8,0.0,0.6,0.8,0.2,0.4,0.8,1.0,0.6,0.0,1.0,0.4,0.4,0.4,0.25,1.6,0.8,2.0,0.27,1114745.9145642302,0.0
0.2,0.2,1.0,0.2,1.0,0.4,0.2,1.0,0.6,1.0,0.8,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6,1.0,1.0,0.0,0.6,0.0,0.8,0.8,1.0,0.2,0.0,1.0,0.8,1.0,1.0,1.0,0.2,0.6,0.6,0.4,0.8,0.4,1.0,0.2,1.0,0.6,0.6,0.8,0.75,2.6,2.2,2.2,0.57,1200191.6544785434,0.0
0.8,0.8,0.4,0.8,0.4,1.0,0.8,0.4,0.0,0.4,0.2,0.4,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.4,0.4,0.6,0.0,0.6,0.2,0.2,0.4,0.8,0.6,0.4,0.2,0.4,0.4,0.4,0.8,0.0,0.0,1.0,0.2,1.0,0.4,0.8,0.4,0.0,0.0,0.2,0.0,1.4,1.0,2.2,0.21,1024315.394474356,0.0
1.0,0.0,0.2,0.4,0.0,0.0,0.6,0.6,0.8,0.0,0.6,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.6666666666666666,0.2,0.6,0.0,0.4,0.2,0.2,1.0,0.0,0.0,0.6,0.4,0.2,1.0,0.0,0.6,0.8,1.0,1.0,0.2,0.8,0.0,0.2,0.2,0.0,0.2,0.4,0.4,1.0,1.0,1.2000000000000002,1.4,1.2,0.36000000000000004,1130902.2871602364,0.0
0.4,0.6,0.8,1.0,0.6,0.6,0.0,0.0,0.2,0.6,0.0,0.6,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.8,0.0,0.6,1.0,0.8,0.8,0.4,0.6,0.6,0.0,1.0,0.8,0.4,0.6,0.0,0.2,0.4,0.4,0.8,0.2,0.6,0.8,0.8,0.6,0.8,1.0,1.0,0.4,0.25,2.4,2.6,2.4000000000000004,0.18,0.0,1.0
0.4,0.0,0.4,0.0,0.2,0.6,0.4,0.4,0.6,0.0,0.8,0.4,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.6,0.2,1.0,0.6,0.2,0.6,0.4,0.0,0.2,0.2,0.6,0.2,0.6,0.6,0.8,0.4,0.0,1.0,0.8,0.2,0.2,0.0,0.4,0.8,0.0,0.25,1.6,2.0,1.2,0.24,1048362.0103377476,0.0
1.0,0.6,1.0,0.6,0.8,0.0,1.0,1.0,0.0,0.6,0.2,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.4,0.6,0.6,0.0,0.8,0.4,0.0,0.8,0.0,1.0,0.6,0.8,0.8,0.0,0.8,0.0,0.0,0.2,1.0,0.6,0.4,0.2,0.8,0.8,0.6,1.0,0.2,0.6,0.75,1.6,2.0,2.4000000000000004,0.24,1094331.34148003,0.0
0.6,0.4,0.6,0.2,1.0,0.8,0.6,0.2,1.0,0.8,1.0,0.8,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.2,0.8,0.8,1.0,0.6,1.0,1.0,0.2,0.6,0.2,0.6,0.0,0.2,0.4,1.0,0.2,1.0,0.6,1.0,0.2,0.6,0.6,0.4,1.0,0.8,0.4,0.2,0.5,1.8,3.6,1.6,0.24,1029830.9548651588,0.0
0.0,1.0,0.0,0.8,0.4,0.2,0.0,0.8,0.4,0.2,0.4,0.2,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6,0.8,0.2,0.2,0.4,0.0,0.4,0.4,0.8,0.0,0.8,0.0,0.6,0.8,1.0,0.4,0.8,0.4,0.0,0.4,0.8,0.0,0.0,1.0,0.4,0.2,1.0,0.8,1.0,1.7999999999999998,1.2000000000000002,1.6,0.42,0.0,1.0
0.0,0.4,0.4,1.0,0.0,0.0,1.0,1.0,0.4,0.6,0.0,0.8,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8,0.2,0.2,0.6,0.6,0.2,0.6,0.0,1.0,0.6,0.0,0.6,0.2,1.0,1.0,1.0,0.6,0.2,0.4,0.0,0.2,0.8,0.0,1.0,1.0,0.0,1.0,0.2,0.25,1.7999999999999998,1.4,2.2,0.48,1098108.7474891825,0.0
0.6,1.0,1.0,0.4,0.6,0.6,0.4,0.4,1.0,0.0,0.6,0.2,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,0.2,0.8,0.8,0.0,0.0,0.8,0.0,0.6,0.4,0.0,0.6,0.0,0.8,0.4,0.4,0.4,0.0,0.8,1.0,0.6,0.8,0.2,0.6,0.4,0.4,0.6,0.4,0.8,0.75,1.8,1.4,1.0,0.3,1194048.1336890622,0.0
0.8,0.0,0.8,0.8,0.8,0.2,0.0,0.8,0.2,0.4,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.2,0.4,1.0,1.0,0.0,0.4,0.2,0.2,0.4,0.2,0.8,0.6,0.4,0.0,0.6,1.0,0.6,0.6,0.8,0.6,0.0,0.8,0.0,0.0,0.0,1.4,2.6,0.8,0.3,0.0,1.0
0.2,0.6,0.2,0.2,0.2,0.8,0.6,0.2,0.8,1.0,0.8,0.6,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.6,0.0,0.2,0.8,1.0,0.4,0.4,0.6,1.0,0.8,0.8,1.0,0.8,0.2,0.0,1.0,0.6,0.0,0.4,0.0,0.0,0.2,0.0,0.6,0.2,0.6,0.6,0.5,1.4,2.6,3.2,0.3,1145561.071132315,0.0
0.4,0.0,1.0,0.8,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.6,0.8,0.8,0.0,0.0,0.8,0.6,0.8,0.6,0.8,0.2,0.0,1.0,0.6,0.0,0.8,0.0,0.4,0.8,0.4,0.4,0.4,0.8,0.8,0.0,1.0,0.8,1.0,1.0,2.2,2.2,1.6,0.36000000000000004,1105003.0119897053,0.0
1.0,0.6,0.4,0.2,0.4,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,0.2,0.2,0.6,0.6,0.2,0.0,0.2,0.0,0.2,0.8,0.6,0.4,0.0,0.6,0.2,0.6,1.0,0.2,1.0,1.0,1.0,0.2,0.2,0.6,0.4,0.2,0.4,0.5,1.0,1.0,1.6,0.18,1100684.5576546518,0.0
0.8,0.2,0.0,0.6,0.0,0.8,0.2,0.0,0.0,0.8,0.2,0.8,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.4,1.0,0.4,0.4,1.0,0.6,0.8,0.0,0.2,0.4,0.4,1.0,0.6,0.2,0.4,1.0,0.8,0.0,0.4,0.8,0.8,0.0,0.4,1.0,0.8,0.0,0.0,0.6,0.75,2.2,2.4000000000000004,2.0,0.33,1167963.1408483903,0.0
0.2,0.8,0.6,0.0,0.6,0.2,0.8,0.6,0.6,0.2,0.8,0.2,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.4,1.0,1.0,0.4,0.0,0.2,0.6,0.8,1.0,1.0,0.4,0.0,0.8,1.0,0.4,0.2,0.6,1.0,0.2,0.2,0.6,1.0,0.4,0.2,0.6,0.6,0.0,0.0,3.4,1.2000000000000002,3.2,0.33,1032736.2312172714,0.0
0.0,0.2,0.2,0.2,0.6,0.2,0.8,0.0,0.2,0.6,0.8,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6,0.8,1.0,0.6,0.4,0.8,0.4,0.4,1.0,0.2,0.0,0.2,0.2,0.8,0.6,1.0,1.0,0.2,0.2,0.2,0.2,0.6,0.0,0.4,0.2,0.4,1.0,1.0,3.4000000000000004,2.2,1.6,0.2700000000000001,1093467.1264437388,0.0
0.6,0.8,0.8,0.8,0.0,0.8,0.2,0.6,0.8,0.0,0.2,0.6,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,1.0,0.4,0.0,0.2,0.4,0.0,1.0,0.2,1.0,1.0,0.4,0.8,0.6,0.8,0.8,0.2,0.0,0.4,0.4,0.8,0.8,0.8,0.8,0.0,0.6,1.0,0.8,1.0,0.4,0.5,1.0,2.2,2.8000000000000003,0.27,1113996.585632419,0.0
1.0,0.4,1.0,0.0,0.2,0.4,0.0,0.2,0.0,0.2,1.0,0.8,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.4,0.6,0.2,0.0,0.6,0.6,0.6,0.2,0.0,1.0,0.0,1.0,0.6,0.8,0.2,0.8,0.6,1.0,0.6,0.4,0.2,0.2,0.6,0.6,0.8,0.6,0.75,2.0,1.4,1.8,0.36000000000000004,1093131.8513620023,0.0
0.4,1.0,0.4,0.6,0.8,1.0,0.6,0.8,0.6,0.8,0.4,0.2,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6,0.4,1.0,0.0,0.8,0.6,0.0,0.0,0.0,0.8,0.6,0.4,0.6,0.4,0.0,0.2,0.8,0.2,0.0,0.4,0.0,1.0,0.8,0.8,0.0,0.0,0.2,0.0,0.25,2.0,1.4,1.7999999999999998,0.18,1067439.151952321,0.0
0.2,0.4,0.6,0.4,0.4,1.0,1.0,0.8,0.4,0.4,1.0,0.6,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.8,0.4,0.4,0.4,0.2,0.6,1.0,0.8,0.2,0.8,0.4,0.8,0.6,0.4,0.2,1.0,0.4,1.0,0.8,0.2,0.4,0.6,0.0,0.4,0.8,0.8,0.2,0.4,0.25,2.0,2.6,2.2,0.33,1111837.3061073888,0.0
0.8,1.0,0.0,1.0,1.0,0.4,0.4,0.2,1.0,1.0,0.4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,0.2,1.0,1.0,1.0,0.8,0.0,0.4,0.2,0.8,0.2,1.0,0.2,0.0,1.0,0.8,0.4,1.0,0.4,0.2,0.8,1.0,0.0,0.6,1.0,0.2,0.2,0.8,1.0,1.0,3.2,1.4,2.2,0.33,1102530.2371452083,0.0
0.6,0.0,0.2,0.0,0.8,0.6,0.0,1.0,0.2,0.8,0.6,0.4,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.2,0.6,0.2,1.0,0.8,0.8,0.4,1.0,0.0,0.0,0.4,1.0,0.6,0.4,0.6,0.6,0.6,0.4,0.6,0.6,0.8,1.0,0.2,0.4,0.4,0.6,0.2,0.0,1.4,3.0,1.4,0.39,1100758.7041683788,0.0
0.0,0.6,0.8,0.6,0.2,0.0,0.6,0.4,0.8,0.2,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.8,0.0,0.8,0.4,0.2,0.2,1.0,0.4,0.6,0.6,1.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.8,1.0,1.0,0.0,0.8,0.5,2.6,1.8,2.6,0.21,1056359.707497581,0.0
0.0,0.4,0.6,0.2,0.8,0.2,0.0,0.2,0.6,0.2,0.4,0.6,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.2,1.0,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.4,1.0,0.2,0.8,0.8,0.0,0.8,0.0,0.2,0.4,0.8,0.0,1.0,0.8,0.6,0.0,0.75,2.2,0.4,0.4,0.36,1110572.0000903534,0.0
0.6,1.0,0.0,0.8,0.2,0.8,0.6,0.8,0.0,0.8,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.8,0.4,0.4,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.8,0.8,1.0,0.4,0.8,0.2,0.2,0.6,0.2,0.6,0.8,1.0,0.2,0.6,0.4,0.2,0.0,0.6,0.25,2.2,2.8,2.8,0.36000000000000004,1113980.5169298465,0.0
0.8,0.0,0.2,0.4,0.4,0.0,0.8,0.0,1.0,1.0,0.2,0.2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,0.8,0.0,0.2,1.0,0.0,0.4,0.6,0.8,1.0,0.4,1.0,0.2,0.0,0.0,1.0,0.4,0.4,0.0,0.8,1.0,0.2,0.4,0.4,0.2,0.0,0.4,0.4,1.0,2.0,2.0,3.2,0.18,1021063.0152742368,0.0
0.2,0.6,0.8,1.0,1.0,0.6,0.2,0.6,0.4,0.4,0.8,0.8,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.4,0.2,0.6,0.8,0.4,0.6,1.0,0.0,0.2,0.4,1.0,0.4,0.8,0.6,0.6,0.4,1.0,1.0,0.6,0.2,0.4,0.8,1.0,1.0,0.8,0.6,1.0,1.0,0.5,2.0,2.0,2.0,0.36,0.0,1.0
0.4,0.0,0.0,0.0,0.4,0.6,0.0,1.0,0.6,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2,0.0,0.2,0.8,0.8,0.8,0.2,0.8,0.4,0.2,0.0,0.6,0.6,0.6,0.8,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.2,0.0,0.0,0.6,0.8,0.0,1.2000000000000002,2.6,1.2000000000000002,0.44999999999999996,1023386.7353270776,0.0
1.0,0.6,0.6,0.6,1.0,0.0,0.6,0.4,0.0,0.4,0.6,0.6,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.8,0.6,0.8,0.2,0.2,0.2,0.8,0.2,1.0,0.8,0.6,0.0,0.0,0.0,0.2,0.4,0.6,0.6,0.6,1.0,0.6,0.4,0.6,0.8,0.6,0.6,0.0,0.2,0.5,2.4000000000000004,1.4,2.4,0.09000000000000001,1012269.3882583296,0.0
